,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 12,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 13,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 14,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 15,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 16,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 17,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 18,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 19,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 20,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 21,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 22,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 23,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 24,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 25,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 26,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 27,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 28,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 29,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 30,,,,,,,,,,,,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REC,,100.00,,LEGACY ORDER ENTRY,52519,SIEBEL,100000019653855,Order Line 1,,,,,,,,,,,,01,000,1210,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REC,,100.00,,DOO,INV1009,Line1,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,1210,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,DOO,INV1009,Line1,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,4120,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,FREIGHT,,100.00,,DOO,INV1010,Line1Freight,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,4120,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REC,,100.00,,DOO,INV1011,Line1,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,TAX,,100.00,,DOO,INV1006,Line1Tax,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,4120,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,60.00,,DOO,INV1012,Line1,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,40.00,,DOO,INV1012,Line1,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,4120,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,DOO,INV1012,Line2,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,4150,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REC,,100.00,,DOO,INV1012,Line3,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,DOO,INV1013,Line1,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,4130,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,FREIGHT,,100.00,,DOO,INV1013,Line2,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,7220,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,DOO,INV1014,Line1,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,4110,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REC,1000.00,100.00,,DOO,INV1014,Line1,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,1212,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,UNBILL,,100.00,,DOO,INV1015,Line1,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,4900,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,UNBILL,,100.00,,DOO,INV1016,Line1,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,1232,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REC,,100.00,,DOO,INV1016,Line1,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,1212,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,CHARGES,,100.00,,DOO,CM1002,Line1Charege,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,4150,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,DOO,CM1006,Line1,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,4130,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REC,,100.00,,DOO,CM1006,Line1,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,1245,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,REV,,100.00,,DOO,CM1007,Line1,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,1232,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
,FREIGHT,,100.00,,DOO,CM1007,Line2,3,4,5,6,7,8,9,10,11,12,13,14,15,01,000,7220,0000,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision Operations,END
